,flux,z,f,enz,met_concentration,reaction,gpr
3OAS121_num1,0.13258433297741282,1.0,-9999.0,6.96210389996911e-05,;3ocddec5eACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;cdec3eACP_c : 4.999999992621096e-07;co2_c : 9.999996122290448e-05;h_c : 1.0;malACP_c : 4.999999992621096e-07,cdec3eACP_c + h_c + malACP_c --> 3ocddec5eACP_c + ACP_c + co2_c,Cgl2491
T2DECAI,0.13258433297741282,1.0,-9999.0,-9999.0,;cdec3eACP_c : 4.999999992621096e-07;tdec2eACP_c : 4.999999992621096e-07,tdec2eACP_c --> cdec3eACP_c,
3OAS141_num1,0.13258433297741282,1.0,-9999.0,6.96210389996911e-05,;3ocmrs7eACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;cddec5eACP_c : 4.999999992621096e-07;co2_c : 9.999996122290448e-05;h_c : 1.0;malACP_c : 4.999999992621096e-07,cddec5eACP_c + h_c + malACP_c --> 3ocmrs7eACP_c + ACP_c + co2_c,Cgl2491
3OAR121,0.13258433297741282,1.0,-9999.0,7.148488848775263e-05,;3hcddec5eACP_c : 4.999999992621096e-07;3ocddec5eACP_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06,3ocddec5eACP_c + h_c + nadph_c --> 3hcddec5eACP_c + nadp_c,Cgl0286 and Cgl0744
3HAD121,0.13258433297741282,1.0,-9999.0,6.817019494409199e-05,;3hcddec5eACP_c : 4.999999992621096e-07;h2o_c : 1.0;t3c5ddeceACP_c : 4.999999992621096e-07,3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c,Cgl0289
EAR121y,0.13258433297741282,1.0,-9999.0,3.806317349979734e-05,;cddec5eACP_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;t3c5ddeceACP_c : 4.999999992621096e-07,h_c + nadph_c + t3c5ddeceACP_c --> cddec5eACP_c + nadp_c,Cgl0719
EAR161y,0.12970232630080752,1.0,-9999.0,3.723578825980907e-05,;h_c : 1.0;hdeACP_c : 4.999999992621096e-07;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;t3c9palmeACP_c : 4.999999992621096e-07,h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c,Cgl0719
3OAS161_num1,0.12970232630080752,1.0,-9999.0,6.81076754315877e-05,;3ocpalm9eACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;co2_c : 9.999996122290448e-05;h_c : 1.0;malACP_c : 4.999999992621096e-07;tdeACP_c : 4.999999992621096e-07,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,Cgl2491
3HAD161,0.12970232630080752,1.0,-9999.0,6.668836860335965e-05,;3hcpalm9eACP_c : 4.999999992621096e-07;h2o_c : 1.0;t3c9palmeACP_c : 4.999999992621096e-07,3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c,Cgl0289
3OAR161,0.12970232630080752,1.0,-9999.0,6.993101012768135e-05,;3hcpalm9eACP_c : 4.999999992621096e-07;3ocpalm9eACP_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,Cgl0286 and Cgl0744
3OAS181_num1,0.12708619387853431,1.0,-9999.0,6.6733924451293e-05,;3ocvac11eACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;co2_c : 9.999996122290448e-05;h_c : 1.0;hdeACP_c : 4.999999992621096e-07;malACP_c : 4.999999992621096e-07,h_c + hdeACP_c + malACP_c --> 3ocvac11eACP_c + ACP_c + co2_c,Cgl2491
3OAR181,0.12708619387853431,1.0,-9999.0,6.852048197344419e-05,;3hcvac11eACP_c : 4.999999992621096e-07;3ocvac11eACP_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06,3ocvac11eACP_c + h_c + nadph_c --> 3hcvac11eACP_c + nadp_c,Cgl0286 and Cgl0744
EAR181y,0.12708619387853431,1.0,-9999.0,3.648473193172546e-05,;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;octeACP_c : 4.999999992621096e-07;t3c11vaceACP_c : 4.999999992621096e-07,h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c,Cgl0719
3HAD181,0.12708619387853431,1.0,-9999.0,6.534324544121117e-05,;3hcvac11eACP_c : 4.999999992621096e-07;h2o_c : 1.0;t3c11vaceACP_c : 4.999999992621096e-07,3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c,Cgl0289
HSK,0.12705683132021173,1.0,73.26708793639665,0.00026039273304395396,;adp_c : 7.4895658057503126e-06;atp_c : 7.489565805750308e-05;h_c : 1.0;hom__L_c : 0.02000000000856292;phom_c : 4.999999992621078e-07,atp_c + hom__L_c --> adp_c + h_c + phom_c,Cgl1183 and Cgl1184
THRS,0.12705683132021173,1.0,52.111093401735246,0.0005882260709269061,;h2o_c : 1.0;phom_c : 4.999999992621078e-07;pi_c : 0.00016828720826797352;thr__L_c : 4.999999992621078e-07,h2o_c + phom_c --> pi_c + thr__L_c,Cgl2220
CBMKr,0.12553563450323005,1.0,-8.48638088299141,-9999.0,;adp_c : 7.4895658057503126e-06;atp_c : 7.489565805750308e-05;cbp_c : 4.999999992621078e-07;co2_c : 9.999996122290448e-05;h_c : 1.0;nh4_c : 0.02000000000856292,atp_c + co2_c + nh4_c --> adp_c + cbp_c + 2.0 h_c,
EAR140y,0.1097335330758179,1.0,-9999.0,3.15030170942005e-05,;h_c : 1.0;myrsACP_c : 4.999999992621096e-07;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;tmrs2eACP_c : 4.999999992621096e-07,h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c,Cgl0719
3OAS120_num1,0.1097335330758179,1.0,-9999.0,0.0026315318963885653,;3oddecACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;co2_c : 9.999996122290448e-05;dcaACP_c : 4.999999992621096e-07;h_c : 1.0;malACP_c : 4.999999992621096e-07,dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c,Cgl2491
3OAS140_num1,0.1097335330758179,1.0,-9999.0,0.0026315318963885653,;3omrsACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;co2_c : 9.999996122290448e-05;ddcaACP_c : 4.999999992621096e-07;h_c : 1.0;malACP_c : 4.999999992621096e-07,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,Cgl2491
3OAR120,0.1097335330758179,1.0,-9999.0,5.916452720419326e-05,;3hddecACP_c : 4.999999992621096e-07;3oddecACP_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,Cgl0286 and Cgl0744
3OAR140,0.1097335330758179,1.0,-9999.0,5.916452720419326e-05,;3hmrsACP_c : 4.999999992621096e-07;3omrsACP_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06,3omrsACP_c + h_c + nadph_c --> 3hmrsACP_c + nadp_c,Cgl0286 and Cgl0744
EAR100y,0.1097335330758179,1.0,-9999.0,3.15030170942005e-05,;dcaACP_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;tdec2eACP_c : 4.999999992621096e-07,h_c + nadph_c + tdec2eACP_c --> dcaACP_c + nadp_c,Cgl0719
3HAD120,0.1097335330758179,1.0,-9999.0,5.642111834553534e-05,;3hddecACP_c : 4.999999992621096e-07;h2o_c : 1.0;tddec2eACP_c : 4.999999992621096e-07,3hddecACP_c --> h2o_c + tddec2eACP_c,Cgl0289
3HAD140,0.1097335330758179,1.0,-9999.0,5.642111834553534e-05,;3hmrsACP_c : 4.999999992621096e-07;h2o_c : 1.0;tmrs2eACP_c : 4.999999992621096e-07,3hmrsACP_c --> h2o_c + tmrs2eACP_c,Cgl0289
EAR120y,0.1097335330758179,1.0,-9999.0,3.15030170942005e-05,;ddcaACP_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;tddec2eACP_c : 4.999999992621096e-07,h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c,Cgl0719
3HAD160,0.10814668875233238,1.0,-9999.0,5.56052188765056e-05,;3hpalmACP_c : 4.999999992621096e-07;h2o_c : 1.0;tpalm2eACP_c : 4.999999992621096e-07,3hpalmACP_c --> h2o_c + tpalm2eACP_c,Cgl0289
3OAR160,0.10814668875233238,1.0,-9999.0,5.830895560712447e-05,;3hpalmACP_c : 4.999999992621096e-07;3opalmACP_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06,3opalmACP_c + h_c + nadph_c --> 3hpalmACP_c + nadp_c,Cgl0286 and Cgl0744
3OAS160_num1,0.10814668875233238,1.0,-9999.0,5.678864663893797e-05,;3opalmACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07;co2_c : 9.999996122290448e-05;h_c : 1.0;malACP_c : 4.999999992621096e-07;myrsACP_c : 4.999999992621096e-07,h_c + malACP_c + myrsACP_c --> 3opalmACP_c + ACP_c + co2_c,Cgl2491
EAR160y,0.10814668875233238,1.0,-9999.0,3.104745549468415e-05,;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;palmACP_c : 4.999999992621096e-07;tpalm2eACP_c : 4.999999992621096e-07,h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c,Cgl0719
TRDR,0.09875430066887601,1.0,-8.486380882991392,9.861276797142049e-05,;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;trdox_c : 4.999999992621078e-07;trdrd_c : 0.0016061419055666546,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,Cgl3090 and Cgl2976
UMPK,0.09861875496375197,1.0,8.486380882991378,2.9176543635837603e-05,;adp_c : 7.4895658057503126e-06;atp_c : 7.489565805750308e-05;udp_c : 1.6302145796830166e-06;ump_c : 5.113048304364738e-06,atp_c + ump_c --> adp_c + udp_c,Cgl2024
IPPMIb_reverse,0.0967407622044573,1.0,14.74234009857363,0.0006206098076448275,;2ippm_c : 5.637849251508026e-05;3c3hmp_c : 0.02000000000856292;h2o_c : 1.0,3c3hmp_c --> 2ippm_c + h2o_c,Cgl1315 and Cgl1316
IPPS,0.0967407622044573,1.0,26.999999999999996,0.0014177261740519924,;3c3hmp_c : 0.02000000000856292;3mob_c : 0.02000000000856292;accoa_c : 4.999999992621078e-07;coa_c : 4.999999992621078e-07;h2o_c : 1.0;h_c : 1.0,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,Cgl0248
IPMD,0.0967407622044573,1.0,1.794326170413889,4.0509580450004035e-05,;3c2hmp_c : 2.772534263426074e-05;3c4mop_c : 4.999999992621078e-07;h_c : 1.0;nad_c : 4.999999992621083e-06;nadh_c : 4.999999992621078e-07,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,Cgl1286
IPPMIa_reverse,0.0967407622044573,1.0,-1.86957833259086,0.0006206098076448275,;2ippm_c : 5.637849251508026e-05;3c2hmp_c : 2.772534263426074e-05;h2o_c : 1.0,2ippm_c + h2o_c --> 3c2hmp_c,Cgl1315 and Cgl1316
LEUTAi,0.0967407622044573,1.0,-9999.0,7.775084660799866e-05,;4mop_c : 4.999999992621078e-07;akg_c : 4.999999992621078e-07;glu__L_c : 0.00017281807728138286;leu__L_c : 4.999999992621096e-07,4mop_c + glu__L_c --> akg_c + leu__L_c,Cgl2204
OMCDC,0.0967407622044573,1.0,36.75346881938806,-9999.0,;3c4mop_c : 4.999999992621078e-07;4mop_c : 4.999999992621078e-07;co2_c : 9.999996122290448e-05;h_c : 1.0,3c4mop_c + h_c --> 4mop_c + co2_c,
SULabcpp,0.09576671668222586,1.0,69.0485676864619,-9999.0,;adp_c : 7.4895658057503126e-06;atp_c : 7.489565805750308e-05;h2o_c : 1.0;h_c : 1.0;pi_c : 0.00016828720826797352;so4_c : 0.02000000000856292;so4_e : 1.0,atp_c + h2o_c + so4_e --> adp_c + h_c + pi_c + so4_c,Cgl0213 and Cgl0214
EX_so4_e_reverse,0.09576671668222586,1.0,-9999.0,-9999.0,;so4_e : 1.0, --> so4_e,
ALAR,0.09281301669771964,1.0,0.1,7.341599759763862e-06,;ala__D_c : 4.999999992621078e-07;ala__L_c : 4.999999992621078e-07,ala__L_c --> ala__D_c,Cgl0588
SULRi,0.081017187575157,1.0,123.81510086449494,7.498808926011049e-08,;h2o_c : 1.0;h2s_c : 4.999999992621078e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;so3_c : 4.999999992621078e-07,5.0 h_c + 3.0 nadph_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nadp_c,Cgl2817 and Cgl2818
CYSS,0.081017187575157,1.0,33.85198607184026,3.0747722362580993e-06,;ac_c : 0.00038604232459950034;acser_c : 4.999999992621078e-07;cys__L_c : 4.999999992621078e-07;h2s_c : 4.999999992621078e-07;h_c : 1.0,acser_c + h2s_c --> ac_c + cys__L_c + h_c,Cgl2562
PTAr_reverse,0.081017187575157,1.0,-5.606734909724766,2.164507586324863e-06,;accoa_c : 4.999999992621078e-07;actp_c : 4.999999992621078e-07;coa_c : 4.999999992621078e-07;pi_c : 0.00016828720826797352,actp_c + coa_c --> accoa_c + pi_c,Cgl2753
SERAT,0.081017187575157,1.0,6.0,4.273065909292081e-07,;accoa_c : 4.999999992621078e-07;acser_c : 4.999999992621078e-07;coa_c : 4.999999992621078e-07;ser__L_c : 4.999999992621078e-07,accoa_c + ser__L_c --> acser_c + coa_c,Cgl2563
ACKr,0.081017187575157,1.0,8.486380882991389,3.923114709925126e-06,;ac_c : 0.00038604232459950034;actp_c : 4.999999992621078e-07;adp_c : 7.4895658057503126e-06;atp_c : 7.489565805750308e-05,ac_c + atp_c --> actp_c + adp_c,Cgl2752
SADT2,0.081017187575157,1.0,21.789862718525544,4.6198173733107945e-05,;aps_c : 4.999999992621078e-07;atp_c : 7.489565805750308e-05;gdp_c : 4.37845922717093e-05;gtp_c : 0.0002283908441459886;h2o_c : 1.0;pi_c : 0.00016828720826797352;ppi_c : 0.02000000000856292;so4_c : 0.02000000000856292,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c,Cgl2814 and Cgl2815
SO3TRDRD,0.081017187575157,1.0,92.26210514658717,-9999.0,;amp_c : 7.4895658057503126e-06;aps_c : 4.999999992621078e-07;h_c : 1.0;so3_c : 4.999999992621078e-07;trdox_c : 4.999999992621078e-07;trdrd_c : 0.0016061419055666546,aps_c + trdrd_c --> amp_c + 2.0 h_c + so3_c + trdox_c,
DAPDH,0.07606376091779235,1.0,-6.822019393498337,1.3655196414845665e-05,;26dap__M_c : 4.999999992621078e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;nh4_c : 0.02000000000856292;thdp_c : 0.02000000000856292,2.0 h_c + nadph_c + nh4_c + thdp_c --> 26dap__M_c + nadp_c,Cgl2617
DHDPS,0.07606376091779235,1.0,64.25345070697497,1.2404050554528014e-05,;23dhdp_c : 0.02000000000856292;aspsa_c : 4.999999992621078e-07;h2o_c : 1.0;h_c : 1.0;pyr_c : 4.999999992621078e-07,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,Cgl1971
DHDPRy,0.07606376091779235,1.0,25.938366954831647,7.568034060662195e-05,;23dhdp_c : 0.02000000000856292;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;thdp_c : 0.02000000000856292,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c,Cgl1973
AICART,0.07564051810364604,1.0,13.328720981565006,0.0002184396298075084,;10fthf_c : 4.999999992621078e-07;aicar_c : 0.02000000000856292;fprica_c : 4.999999992621078e-07;thf_c : 4.999999992621078e-07,10fthf_c + aicar_c --> fprica_c + thf_c,Cgl0861
IMPC_reverse,0.07564051810364604,1.0,-7.328720981565013,-9999.0,;fprica_c : 4.999999992621078e-07;h2o_c : 1.0;imp_c : 0.02000000000856292,fprica_c --> h2o_c + imp_c,
VALTA,0.07524658992888693,1.0,43.80397314374196,6.0475914578501277e-05,;3mob_c : 0.02000000000856292;akg_c : 4.999999992621078e-07;glu__L_c : 0.00017281807728138286;val__L_c : 4.999999992621078e-07,3mob_c + glu__L_c --> akg_c + val__L_c,Cgl2204
UAGDP,0.07503681180774277,1.0,-8.486380882991371,0.00017150024512203448,;acgam1p_c : 1.4830273747380694e-05;h_c : 1.0;ppi_c : 0.02000000000856292;uacgam_c : 4.999999992621078e-07;utp_c : 4.999999992621078e-07,acgam1p_c + h_c + utp_c --> ppi_c + uacgam_c,Cgl0943
GF6PTA,0.07503681180774277,1.0,3.7670879363966936,0.00022967804184997778,;f6p_c : 4.999999992621078e-07;gam6p_c : 7.237148464189169e-07;gln__L_c : 1.9394945609992795e-06;glu__L_c : 0.00017281807728138286,f6p_c + gln__L_c --> gam6p_c + glu__L_c,Cgl2271
PGAMT_reverse,0.07503681180774277,1.0,-7.532694125307021,0.0006168071332934785,;gam1p_c : 3.5933420646579223e-06;gam6p_c : 7.237148464189169e-07,gam6p_c --> gam1p_c,Cgl0583
G1PACT,0.07503681180774277,1.0,21.344040784417746,0.00017150024512203448,;accoa_c : 4.999999992621078e-07;acgam1p_c : 1.4830273747380694e-05;coa_c : 4.999999992621078e-07;gam1p_c : 3.5933420646579223e-06;h_c : 1.0,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,Cgl0943
OMPDC,0.07360648436117104,1.0,39.75744096306859,4.919986643996306e-06,;co2_c : 9.999996122290448e-05;h_c : 1.0;orot5p_c : 4.999999992621078e-07;ump_c : 5.113048304364738e-06,h_c + orot5p_c --> co2_c + ump_c,Cgl1608
ORPT_reverse,0.07360648436117104,1.0,7.338366954831662,3.027718496829488e-06,;orot5p_c : 4.999999992621078e-07;orot_c : 0.001439552302566991;ppi_c : 0.02000000000856292;prpp_c : 0.00023110087559080264,orot_c + prpp_c --> orot5p_c + ppi_c,Cgl2773
DHORD2,0.07360648436117104,1.0,81.37297970427912,8.423567479064972e-06,;dhor__S_c : 2.5920982980837047e-06;orot_c : 0.001439552302566991;q8_c : 4.999999992621078e-07;q8h2_c : 0.02000000000856292,dhor__S_c + q8_c --> orot_c + q8h2_c,Cgl1518
ASPCT,0.07360648436117104,1.0,17.98191843116446,8.530771108318493e-05,;asp__L_c : 0.00012054775844112553;cbasp_c : 2.506716568810272e-06;cbp_c : 4.999999992621078e-07;h_c : 1.0;pi_c : 0.00016828720826797352,asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,Cgl1612
DHORTS_reverse,0.07360648436117104,1.0,-8.486380882991387,0.0001292234776048456,;cbasp_c : 2.506716568810272e-06;dhor__S_c : 2.5920982980837047e-06;h2o_c : 1.0;h_c : 1.0,cbasp_c + h_c --> dhor__S_c + h2o_c,Cgl1612
GALUi_num2,0.07068255196294593,1.0,-8.486380882991405,3.5136428683523303e-06,;g1p_c : 0.00021532019901203094;h_c : 1.0;ppi_c : 0.02000000000856292;udpg_c : 4.999999992621078e-07;utp_c : 4.999999992621078e-07,g1p_c + h_c + utp_c --> ppi_c + udpg_c,Cgl0882
PGMT_reverse,0.07068255196294593,1.0,-8.486380882991401,1.4390947935670093e-05,;g1p_c : 0.00021532019901203094;g6p_c : 0.00014129997101680933,g6p_c --> g1p_c,Cgl2541
HSST_2,0.06853244228009459,1.0,83.65744196313001,-9999.0,;coa_c : 4.999999992621078e-07;hom__L_c : 0.02000000000856292;succoa_c : 0.02000000000856292;suchms_c : 4.999999992621078e-07,hom__L_c + succoa_c --> coa_c + suchms_c,
SHSL1_num1,0.06853244228009459,1.0,66.0,5.6128126355523824e-05,;cys__L_c : 4.999999992621078e-07;cyst__L_c : 4.999999992621078e-07;h_c : 1.0;succ_c : 4.999999992621078e-07;suchms_c : 4.999999992621078e-07,cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,Cgl2446
METS,0.06853244228009459,1.0,-9999.0,2.3995841808100125e-05,;5mthf_c : 4.999999992621078e-07;h_c : 1.0;hcys__L_c : 4.999999992621078e-07;met__L_c : 4.999999992621078e-07;thf_c : 4.999999992621078e-07,5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c,Cgl1507 and Cgl1139
CYSTL,0.06853244228009459,1.0,46.80693564135502,3.38821192894273e-07,;cyst__L_c : 4.999999992621078e-07;h2o_c : 1.0;hcys__L_c : 4.999999992621078e-07;nh4_c : 0.02000000000856292;pyr_c : 4.999999992621078e-07,cyst__L_c + h2o_c --> hcys__L_c + nh4_c + pyr_c,Cgl2309
MTHFR2,0.06853244228009459,1.0,36.013619117008595,6.3840036808887095e-06,;5mthf_c : 4.999999992621078e-07;h_c : 1.0;mlthf_c : 1.570630480671612e-06;nad_c : 4.999999992621083e-06;nadh_c : 4.999999992621078e-07,2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c,Cgl2171
DDPA,0.06435832000453334,1.0,69.64922430585747,0.0023370632840761926,;2dda7p_c : 4.999999992621078e-07;e4p_c : 4.999999992621078e-07;h2o_c : 1.0;pep_c : 2.7725342634260787e-05;pi_c : 0.00016828720826797352,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,Cgl0990 and Cgl2178
DHQTi,0.06435832000453334,1.0,32.62872098156501,6.341174162693427e-05,;3dhq_c : 0.02000000000856292;3dhsk_c : 4.999999992621078e-07;h2o_c : 1.0,3dhq_c --> 3dhsk_c + h2o_c,Cgl0423
CHORS,0.06435832000453334,1.0,69.41109340173524,0.007121284184724114,;3psme_c : 4.999999992621078e-07;chor_c : 4.999999992621078e-07;pi_c : 0.00016828720826797352,3psme_c --> chor_c + pi_c,Cgl1623
PSCVT,0.06435832000453334,1.0,38.577945287422494,0.0001435460615923419,;3psme_c : 4.999999992621078e-07;pep_c : 2.7725342634260787e-05;pi_c : 0.00016828720826797352;skm5p_c : 0.02000000000856292,pep_c + skm5p_c --> 3psme_c + pi_c,Cgl0764
SHK3Dr_num1,0.06435832000453334,1.0,8.48638088299139,4.24154864260479e-06,;3dhsk_c : 4.999999992621078e-07;h_c : 1.0;nadp_c : 4.999999992621078e-07;nadph_c : 4.999999992621083e-06;skm_c : 1.6972792987952692e-06,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,Cgl1132
SHKK,0.06435832000453334,1.0,8.061632045106897,4.988579049658813e-06,;adp_c : 7.4895658057503126e-06;atp_c : 7.489565805750308e-05;h_c : 1.0;skm5p_c : 0.02000000000856292;skm_c : 1.6972792987952692e-06,atp_c + skm_c --> adp_c + h_c + skm5p_c,Cgl1622
DHQS,0.06435832000453334,1.0,146.08237242017023,4.7058794540020506e-07,;2dda7p_c : 4.999999992621078e-07;3dhq_c : 0.02000000000856292;pi_c : 0.00016828720826797352,2dda7p_c --> 3dhq_c + pi_c,Cgl1621
PRASCSi,0.05717285665033392,1.0,57.74922430585745,5.9825641225779476e-05,;25aics_c : 0.02000000000856292;5aizc_c : 4.999999992621078e-07;adp_c : 7.4895658057503126e-06;asp__L_c : 0.00012054775844112553;atp_c : 7.489565805750308e-05;h_c : 1.0;pi_c : 0.00016828720826797352,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,Cgl2597
ADSL2r,0.05717285665033392,1.0,7.842340098573626,6.727449956565299e-06,;25aics_c : 0.02000000000856292;aicar_c : 0.02000000000856292;fum_c : 3.1852632791316176e-06,25aics_c --> aicar_c + fum_c,Cgl2598
HCO3E,0.05717285665033392,1.0,7.712373421335901,1.2139673444134204e-10,;co2_c : 9.999996122290448e-05;h2o_c : 1.0;h_c : 1.0;hco3_c : 0.00019999992244580897,co2_c + h2o_c --> h_c + hco3_c,Cgl2670
PRFGS,0.05717285665033392,1.0,-9999.0,3.59654782682532e-06,;adp_c : 7.4895658057503126e-06;atp_c : 7.489565805750308e-05;fgam_c : 4.999999992621078e-07;fpram_c : 4.999999992621096e-07;gln__L_c : 1.9394945609992795e-06;glu__L_c : 0.00017281807728138286;h2o_c : 1.0;h_c : 1.0;pi_c : 0.00016828720826797352,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,Cgl2588 and Cgl2589 and Cgl2590
GART,0.05717285665033392,1.0,22.26035302667189,-9999.0,;adp_c : 7.4895658057503126e-06;atp_c : 7.489565805750308e-05;fgam_c : 4.999999992621078e-07;for_c : 0.02000000000856292;gar_c : 4.999999992621078e-07;h_c : 1.0;pi_c : 0.00016828720826797352,atp_c + for_c + gar_c --> adp_c + fgam_c + h_c + pi_c,
PRAGSr,0.05717285665033392,1.0,18.431632045106877,3.400943174843554e-06,;adp_c : 7.4895658057503126e-06;atp_c : 7.489565805750308e-05;gar_c : 4.999999992621078e-07;gly_c : 4.999999992621078e-07;h_c : 1.0;pi_c : 0.00016828720826797352;pram_c : 4.999999992621078e-07,atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c,Cgl2600
PRAIS,0.05717285665033392,1.0,-9999.0,0.0001985614042511935,;adp_c : 7.4895658057503126e-06;air_c : 0.02000000000856292;atp_c : 7.489565805750308e-05;fpram_c : 4.999999992621096e-07;h_c : 1.0;pi_c : 0.00016828720826797352,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c,Cgl2583
AIRC2+AIRC3_reverse,0.05717285665033392,1.0,60.712339097407934,0.0001050425769406757,;air_c : 0.02000000000856292;atp_c : 7.489565805750308e-05;hco3_c : 0.00019999992244580897;5aizc_c : 4.999999992621078e-07;adp_c : 7.4895658057503126e-06;pi_c : 0.00016828720826797352;h_c : 1.0,air_c + atp_c + hco3_c --> 5aizc_c + adp_c + h_c + pi_c,Cgl0711
FTHFD,0.05717285665033392,1.0,35.689107329895,0.0001614951933864736,;10fthf_c : 4.999999992621078e-07;for_c : 0.02000000000856292;h2o_c : 1.0;h_c : 1.0;thf_c : 4.999999992621078e-07,10fthf_c + h2o_c --> for_c + h_c + thf_c,Cgl0382
GLUPRT,0.05717285665033392,1.0,82.03462986179909,0.00014647486227545886,;gln__L_c : 1.9394945609992795e-06;glu__L_c : 0.00017281807728138286;h2o_c : 1.0;ppi_c : 0.02000000000856292;pram_c : 4.999999992621078e-07;prpp_c : 0.00023110087559080264,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c,Cgl2584
CHORM,0.056640201599718255,1.0,49.0,0.00017279863878898538,;chor_c : 4.999999992621078e-07;pphn_c : 4.999999992621078e-07,chor_c --> pphn_c,Cgl0853
MYCOLI,0.055535354696194805,1.0,-9999.0,-9999.0,;freemyco_c : 4.999999992621096e-07;mycoli_c : 0.02000000000856292;tdcm_c : 4.999999992621096e-07;tmcm_c : 4.999999992621096e-07,3.5911 freemyco_c + 0.044346 tdcm_c + 0.071339 tmcm_c --> mycoli_c,
